id,comment_text,TOXICITY@6,SEVERE_TOXICITY@2,IDENTITY_ATTACK,INSULT,PROFANITY,SEXUALLY_EXPLICIT,THREAT,FLIRTATION,TOXICITY@5,SEVERE_TOXICITY@1,ATTACK_ON_AUTHOR,ATTACK_ON_COMMENTER,INCOHERENT,INFLAMMATORY,LIKELY_TO_REJECT,OBSCENE,SPAM,UNSUBSTANTIAL
84f5bee917a4d0ec,"Hello this is Knuckles the Echidna and my friend was trying to update information on the wikipedia page about me.
I will have you know that i do have a four headed penis and i definatly REAL so please do not change articals about me because that is defimation of character.",0.71,0.65,0.24,0.58,0.75,0.96,0.28,0.72,0.52,0.47,0.10,0.17,0.86,0.44,0.92,0.93,0.94,0.45
77702c011db04566,Hey there you are on google. I get the last say! 'There is 5 senses only!!!!!!! Everybody really only does want immortality foreeevvver!!!!!!!!!!!!!!!! Errrrasee that shittttttttt!!!!!!!!!!!!!!!!!!!!!!!!!!!! Stuppidd plato and old shit and wrong shit!!!!! I'm the best best I'b thought all out! You nonesense useless bastard! Go to hell.,0.95,0.88,0.40,0.95,0.96,0.21,0.72,0.30,0.99,0.91,0.12,0.19,0.58,0.33,1.00,0.99,0.19,0.02
d196ba9676ad281d,"Omer Fa (Fuck ya) ;-) 

Hi paki what's up I am enjoying to see you jealous & being obsessed with INDIA (Your Motherland too),Yes this can happen after all you are a blessed INDIAN (As pakistan is a short lived phenomenon) grow up man(if you are) & come in mainstream & follow the path of ultimate reunification of INDIA.",0.86,0.83,0.82,0.82,0.91,0.43,0.39,0.56,0.83,0.83,0.09,0.31,0.41,0.44,1.00,0.99,0.14,0.01
0ee6af4bfee68714,"If you want to describe the BNP as it is currently, drop the fascist rubbish",0.84,0.72,0.76,0.84,0.76,0.22,0.69,0.49,0.82,0.48,0.14,0.82,0.45,0.81,0.95,0.12,0.02,0.73
69d7d4bb8153d99e,"Oh wait, you're an American asshole... Let me explain how the law here work, if telenet uncovers who I am, they are violating several laws. I have free speech here.",0.93,0.80,0.71,0.92,0.94,0.76,0.23,0.32,0.90,0.79,0.12,0.68,0.07,0.46,1.00,0.99,0.00,0.03
e149ae69a02e1bf0,"""

 You stupid S.O.B. 

Stay away from my page, you are a sarcastic moron and a hypocrite. Don't try to advice myself regarding an minor incident, you are disturbing my self on an issue outside wikipedia, there are facts to be proven. Such hypocrites (like you) have no real reputation in real world, I'm acting on anti fascist and anti terrorist propaganda not from any extremist or bias perspective. I don't care how much you bother my self still there are methods to post on wikipedia without an account. However  trolling is not a harmful action, different people has different p.o.v.s. Further on you P.S; Wikipedia is not something to be expanded through discussion or being bold. Literary it is an communication method of which leads others to overcome questions in real life or practice contemporary issues such as terrorism, politics or religious extremism. Although you have reverted my last edit on your talk page. That means you don't have a real points to be discussed except condemning my self and dissing. Fuck you hypocrite. Summon """,0.97,0.91,0.61,0.96,0.96,0.40,0.38,0.28,0.92,0.87,0.21,0.59,0.07,0.48,1.00,0.99,0.01,0.01
777150ba674a10d3,Thanks.  And fuck you.,0.97,0.82,0.20,0.80,0.98,0.77,0.47,0.60,0.99,0.85,0.23,0.51,0.04,0.28,1.00,0.99,0.00,0.07
8588ce366e7a7ac5,"No more this shit! 

OK, Russian friends, you vandalized the article once again with your stylistic history laquering as well as with brutal deletions and inadequate templates. I'm getting tired of this shit. Do it again, and I'll fulfill this threat!. BTW, another external link for you to consider your behaviour. Alex Bakharev, please think about mentoring your compatriots in order to avoid a massive PR-problem for Russia here on Wikipedia. Worst wishes,",0.91,0.83,0.60,0.78,0.92,0.26,0.62,0.48,0.85,0.76,0.46,0.47,0.15,0.45,1.00,0.99,0.03,0.02
373f8bf12398f04f,"HEY CLOWN..YOUR MEAT PUPPET,  Really FUCKED THE DOG on this on   
Is  Goethean, your personal enforcer, must have check user for the follow editors.",0.94,0.82,0.39,0.92,0.93,0.62,0.38,0.38,0.95,0.87,0.27,0.13,0.35,0.38,1.00,0.99,0.16,0.07
ee1f60e6dd5585d7,"""

 INDIA ZINDABAD 

INDIA ZINDABAD ! DBACHMANN MURDABAD
Dbachmann, you have been constantly putting anti-Indian remarks. Please don't do it. Just like we Indians drove away the British from our lands we will drive you away from Wikipedia if you insist on your anti-India racist rants. INQUILAB ZINDABAD !!!!! DBACHMANN DOWN DOWN DOWN !!!!!

 """,0.84,0.63,0.84,0.73,0.55,0.14,0.53,0.31,0.70,0.61,0.30,0.83,0.86,0.57,0.93,0.37,0.40,0.39
05674d53bc1e4518,"Barek, why are you abu$ing the deletion function? 

You ju$t deleted a bunch of edit$ and page-move log$ that do not meet the criteria for deletion. I $uggest you rever$e your deletion$, or you will be de-$y$opped.",0.67,0.73,0.44,0.72,0.73,0.65,0.77,0.66,0.46,0.38,0.36,0.65,0.78,0.29,0.77,0.69,0.61,0.16
4b3c47434bbdc3dd,"Clone Saga Sucks 
This article needs more info about how EVERYONE hated the clone saga and it is considered to be one of the worst comic stories in the history of comics. The Clone Saga is ridiculously stupid, displays what kind of arrogance and contempt Marvel has for it's readers, and anyone who likes it is a goddamn marvel sycophantic moron.",0.95,0.82,0.40,0.94,0.96,0.33,0.20,0.22,0.88,0.70,0.91,0.06,0.08,0.86,0.95,0.94,0.02,0.29
a6b1232fafcb711e,"Don't write crap here
I have already reported you to admin that you have abused your powers by threatening to block me and patronising vandals and trolls. Take the matter to her talk page at User_talk:Pschemp",0.76,0.56,0.33,0.69,0.66,0.30,0.63,0.48,0.77,0.50,0.63,0.73,0.41,0.66,0.98,0.98,0.20,0.22
f8b0b3f2b466306c,"ello! 

Do you like Oprah? Girl, you nasty! 95.247.163.50",0.76,0.44,0.51,0.73,0.55,0.30,0.26,0.57,0.85,0.57,0.76,0.91,0.62,0.60,0.92,0.27,0.13,0.71
dc873619fd77407f,"When you get unblocked I'm gonna ask them to permanently ban the IP so that you have to use an account. Now I am getting warnings because of you. Or rather because I called you a moron. What are you doing anyways?? Quit bangin on the walls!! -   

ROFL you got banned too!!! LMAO I am making breakfast and reading about Ancient Persia! When your kids get up come over bro. Um Sandstein what is your problem? I mean with 4twenty? If it really matter to you, he really didn't do anything offensive to me. If you are just being admin-troll, please stop? Deleting comments? Really? It's really not all this. Way too much attention over 2 brothers arguing man. I made some stupid decisions and twenty is trying to make me see an easier way and you ban him too? For telling me to behave? I don't think i am the only one who is confused here. Perhaps a cookie? Come on man really. 98.214.81.82",0.68,0.43,0.29,0.68,0.64,0.30,0.41,0.46,0.80,0.61,0.64,0.91,0.72,0.57,0.99,0.94,0.29,0.08
2ed5af1e888a6295,this guy callled Kansas the arm taker is nothing but a loser provocateur. nobody should believe him. he is troling around and making a mess in wikipedia. he is sponsored by some weird government agancies . he is very racist and he thinks racism is the only way to use internet. please becareful for this one and report him right away.,0.79,0.62,0.74,0.70,0.53,0.24,0.47,0.47,0.74,0.52,0.84,0.42,0.66,0.88,0.91,0.46,0.12,0.34
e0a0a13b03f07038,"As I said before, MIND YOUR OWN F-U-C-K-I-N-G BUSINESS, YOU DIRTBALL!!!",0.97,0.92,0.30,0.91,0.98,0.61,0.32,0.44,0.99,0.91,0.13,0.27,0.14,0.44,1.00,0.99,0.03,0.06
eb1c20e7b8e268c7,Moslims are filthy thugs who do not belong on this planet.,0.93,0.84,0.95,0.95,0.84,0.28,0.46,0.36,0.92,0.71,0.05,0.23,0.17,0.88,0.98,0.17,0.00,0.55
206f90adeee7850f,"Strange that. It seemed like you were perfectly willing to engage in debate about what the evidence showed about the crash site until I started asking you simple physical questions like 'if the wings sheared off, how did they get in the building?','why would the wings shear off when they would have applied far more force than the stress bearing capacity of a concrete wall?', 'why weren't there any burn marks on the lawn?', and (for fuck sake) 'small hole, big plane, how does that work in a physical sense ?(with more sophisticated details than 'they were blown to hell and back')'. I asked these questions because the answers to them are vital for impartial users of the site to make an informed decision. I added photographs and measurements (and only these things, without conspiracy fairy stories) to help people do this. Instead of constructively discussing what aspects of the measurements were right and wrong and why, or helping me find the copyright details of the photographs (which I believe editors of wikipedia are supposed to do), you just delete my edit without any justification other than 'its conspiratorial, therefore false'.

I know you're not 'agents of the US government' or some crap. You're just ignornant of physics, or deliberately being narrow-minded because the (fucking obvious) truth makes you uncomfortable. A lie told a thousand times becomes the truth. So congratulations. Thanks to your efforts, the lie that a 757 hit the pentagon on 11/09/01 is well on the way to becoming true. You stupid, stupid bastards.",0.84,0.78,0.43,0.85,0.89,0.45,0.66,0.53,0.85,0.83,0.16,0.04,0.21,0.67,0.99,0.99,0.08,0.01
d3b0c70d7a5f5dfa,"THE IMAGE IS PORNAGRAPHIC 

WHAT IS IT THAT YOU DONT UNDERSTAND

CUNT",0.87,0.73,0.26,0.79,0.92,0.88,0.20,0.45,0.91,0.65,0.25,0.73,0.13,0.28,1.00,0.99,0.02,0.18
ed9e425b405d254d,Dedicate time? go ahead delete the stupid thing. You guys on here don't do that great of a job on here anyway. i will call whoever i want a fat cow,0.82,0.54,0.19,0.84,0.75,0.16,0.38,0.33,0.87,0.54,0.25,0.61,0.83,0.81,0.92,0.59,0.18,0.62
6c8ef8aa695c6148,"""
Truth is not always polite. Malleus does act like a dick, and I'm not going to mince words. Nor am I going to pretend it's okay to sit idly by when I'm being attacked out of nowhere. Christ, what the hell is wrong with you people? Perfectly okay for Malleus to randomly show up and start attacking me, not okay for me to be pissed off about it. Gah. →  ₪ """,0.76,0.66,0.52,0.74,0.82,0.69,0.56,0.50,0.78,0.69,0.08,0.24,0.51,0.57,0.98,0.99,0.04,0.09
1ff4295947090fe2,"Thanks. And who is the motherfucker who nominated it for deletion? Well, let me guess...",0.95,0.79,0.29,0.93,0.97,0.26,0.64,0.39,0.92,0.83,0.07,0.15,0.14,0.57,0.97,0.99,0.02,0.32
6f7e209007608fe1,"laughable censorship 

i see that a post i did in the moon hoax article was ofcourse censored...

fuck you all admins",0.97,0.89,0.32,0.88,0.96,0.36,0.30,0.28,0.96,0.87,0.32,0.09,0.41,0.32,1.00,0.99,0.15,0.08
089028a109fd4113,"I haven't vandalized crap.  I just tell it like it is!  You got a fucking problem with me, then maybe you need to take a long look at yourself.  Don't fucking e-mail me again.  Take care.",0.94,0.82,0.14,0.70,0.97,0.69,0.39,0.48,0.95,0.83,0.04,0.20,0.35,0.44,1.00,0.99,0.17,0.05
01425615c007163a,"Bullzeye is a faggot, I'm merely pointing out the obvious.",0.93,0.73,0.91,0.95,0.95,0.38,0.17,0.18,0.90,0.77,0.03,0.17,0.14,0.66,0.99,0.99,0.00,0.25
80bd05055bb37008,"time cube 

you have been educated singularity stupid you mindless academic cannibal.",0.94,0.66,0.31,0.96,0.85,0.11,0.44,0.14,0.96,0.77,0.69,0.97,0.19,0.64,0.98,0.06,0.00,0.44
9e0c10583ffb1f05,the ass so you can see what it feels like!!!,0.90,0.61,0.09,0.40,0.91,0.96,0.18,0.66,0.92,0.69,0.09,0.45,0.15,0.54,0.99,0.99,0.04,0.49
99c86de2a6d652ae,"""
And Calvin I have had just about enough of you sticking up for Tomica, he's not a baby needing you to jump to his rescue every time I talk to him. And Tomica, I'm sick of you using the excuse of """"editing for the sake of it"""" in editing summaries. that's a personal opinion and you're hardly one to talk. I didnt change the reference for the sake of it! It was a rubbish name for a source. All the other chart references referred to that country. And how was the material I added unsourced?!! You're talking such rubbish! I changed the durations of it being number one, they are already in the sources provided! Do you even look at them or just enjoy reverting my edits FOR THE SAKE OF IT?!!   """,0.72,0.57,0.53,0.76,0.62,0.23,0.58,0.50,0.73,0.49,0.88,0.69,0.65,0.19,0.70,0.10,0.64,0.44
67290e0c1502ab6a,"Hello 

Sup you chodna gimp?",0.61,0.40,0.30,0.73,0.59,0.43,0.25,0.47,0.56,0.35,0.66,0.87,0.78,0.37,0.98,0.93,0.16,0.60
6d61d6526a69acb3,They are perfectly civil - they have no hidden meaning - just just to other edit summaries that you dont list have no hidden meaning. You are a disgusting and disgraceful example for an admin. You have done this before and got away with it - God knows how you are getting away with it again. You make me sick!,0.87,0.69,0.59,0.89,0.71,0.22,0.25,0.35,0.89,0.62,0.79,0.94,0.37,0.52,0.90,0.10,0.02,0.32
d68d256de16214c0,"I think perhaps you should review the article 

entitled assume good faith.  You have made several slanderous comments about me, and when questioned directly you simply deleated them.  Im sure that by saying I was a role account you probably meant something negative, but in the context it was used, it would have been possible for someone to assume you were simply being a cunt.  Again I'm sure that was not the case. I should also point to the fact that I havent been able to get much done in wikipedia as a result of user:Pamento repeatedly calling me an ass-hole or a homosexual, or a panty waste and while you threaten to bar me, nothing has been done to prevent him from uttering this nonscence.  Also I would like to inform you that from time to time my nephews come over and play with my computor, and it results in me typing in all capital letters.. no disrespect was meant by this, but somebody forgot to assume good faith and barred me because of it, even though i plainly stated I was having trouble.  Please respond on my discussion page as its a pain in the ass for me to have to keep going to everbody elses home page and write and prevents me from getting any real editting done, as you have noted.",0.66,0.62,0.63,0.73,0.78,0.87,0.28,0.49,0.52,0.51,0.65,0.67,0.10,0.49,0.99,0.99,0.03,0.01
4d87c7b942f126fb,"Definition of Wikipedia: The world view according to egophiles who are so in love with themselves,
they cannot know the truth even when it is demonstrated to them. We have sysops and administrators
acting as dictators (Melchoir) and repressed homosexuals (KSmrq) practising the queen's english
rather than caring about the topic at hand. Need I mention all the other closet cases? I think this is 
sufficient. Who the hell do you think you are Melchoir? Enjoy your activity here because it's
about all you can do. I really hope that someone eventually shuts you down for publishing false
information. AS for me, I do have better things to do.",0.57,0.47,0.70,0.59,0.55,0.49,0.39,0.56,0.56,0.37,0.45,0.70,0.60,0.79,0.92,0.96,0.27,0.09
109c504bd03f91e0,"""

 This page should be deleted. 

A Business """"magnate"""" is not a thing. It is certainly not a thing deserving of a wikipedia page. You're all idiots, especially whoever wrote this page. 24.235.129.212  """,0.87,0.66,0.29,0.92,0.80,0.12,0.39,0.20,0.85,0.67,0.80,0.59,0.20,0.66,0.95,0.36,0.12,0.56
579b2d65520040c1,"are you a social life failure? 

Why you so care about my talk page? I can do with it what I want unless there's no mat. Take a break and go relax to Siberia, kid. 95.68.45.171",0.58,0.49,0.42,0.61,0.53,0.31,0.48,0.56,0.56,0.29,0.79,0.93,0.69,0.35,0.85,0.24,0.83,0.48
1275259f75266982,"Get a life Holdwater, that German wife of yours must be very unsatisfied )",0.83,0.74,0.71,0.70,0.49,0.32,0.79,0.50,0.74,0.53,0.19,0.97,0.34,0.53,0.97,0.06,0.01,0.57
a0c815b174c600a9,im gonna guess you are the same bigoted non normal that wrote this hate page in the first place. you and your gay friends are all pedophiles.,0.84,0.61,0.86,0.77,0.57,0.31,0.20,0.21,0.91,0.77,0.70,0.94,0.13,0.73,0.98,0.21,0.01,0.23
60b6180555a55cdb,we will find out who you are and you will be exposed as a Wiki Cultist loser you filth66.77.102.10,0.84,0.59,0.31,0.84,0.55,0.17,0.29,0.20,0.88,0.68,0.54,0.94,0.80,0.58,0.97,0.14,0.13,0.53
d5718a7cb7960c91,"TFG, you are an idiot. I NEVER believed in Santa Claus and I used to go around to all the stupid kids in my 1st and 2nd-grade class and tell them Santa wasn't real. The teacher told me to stop but I didn't because I was smart and logical even at 7 years of age. If I could be logical at that age, any kid can, stupid parents like you are getting in the way of kids' developing their logic skills. From the time I first heard of Santa Claus when I was 4 years old I ALWAYS knew he was fictional. How come I knew it and yet you're saying children shouldn't find out? What if it's a smart and logical child like me who asks questions about the logical fallacies? you know, like I DID, because I'm SMART.",0.84,0.55,0.30,0.92,0.82,0.15,0.25,0.29,0.85,0.66,0.88,0.97,0.53,0.63,0.92,0.32,0.01,0.09
13da087ad9029203,"Excuse me, whoever the Fuck you are 

SPUI says on his talk page that he likes vandalism, and doesn't want it reverted. The modification that I made was to text originally left by a vandal. Please do your homework before censoring others!!!!",0.92,0.82,0.29,0.79,0.91,0.26,0.40,0.34,0.95,0.83,0.13,0.59,0.20,0.44,1.00,0.99,0.02,0.03
bb15e90a8e6a3c1a,""":Rob,  is a malicious administrator who likes to use the """"power"""" that he has been given here on Wikipedia to nitpick and harass well meaning editors. He is a notorious asshole, and it is only a matter of time before enough people get fed up with his antics and DEMAND that his administratorship be revoked! If I were you, I'd just ignore the prick! 24.168.46.100  

""",0.74,0.69,0.42,0.80,0.78,0.57,0.56,0.52,0.83,0.74,0.29,0.08,0.26,0.56,0.99,0.99,0.03,0.05
3014920a3d298048,"You better fuck off 

Ruddy Shit fuck!",0.99,0.92,0.19,0.90,0.99,0.69,0.25,0.44,1.00,0.93,0.03,0.19,0.07,0.31,1.00,0.99,0.01,0.02
fc311029d5ee720b,"fuck you then, im done with this website.",0.98,0.87,0.15,0.82,0.98,0.31,0.38,0.27,0.98,0.84,0.05,0.40,0.16,0.34,1.00,0.99,0.16,0.19
63460fe1c8d7f26b,"Dai antagonized me with he comment of my 'first' page move. Then Snowded suggested I was a either a drunk or just plain stupid. They should be attacking me on those public talkpages & through their 'edi summaries'. I used to be a happy bloke, but Dai & Snowy continue to poke & provoke me, via stalking, harrassment & contant ABF. They treat me like dirt, on thos public pages.",0.74,0.54,0.39,0.80,0.75,0.22,0.77,0.46,0.70,0.56,0.12,0.05,0.93,0.63,0.51,0.59,0.66,0.42
06d96171c6f48236,"Hi 

Hi, welcome to wikipedia.  I just wanted to let you know that you smell like the drippings from my poop chute!  Cheers!   Today, 2008",0.67,0.53,0.34,0.74,0.66,0.30,0.25,0.67,0.56,0.44,0.26,0.41,0.76,0.44,0.84,0.94,0.49,0.54
2b0e894a3135c8ee,"""-You're dumb and you fail to impress me and your little """"abilities"""" as an admistrator won't deter me!-( )
""",0.84,0.55,0.27,0.91,0.79,0.27,0.29,0.59,0.85,0.61,0.63,0.97,0.29,0.41,0.92,0.22,0.01,0.39
41386f0d0c25929b,"dude you both are dumb, in the heavier than heaven biography it says he started in the eighth grade and that age for him would have been 13. And another thing for Scarian, stop sending me stupid messages, because i obviosly am not listening to you.",0.83,0.60,0.35,0.90,0.78,0.14,0.24,0.35,0.87,0.62,0.61,0.97,0.58,0.58,0.88,0.23,0.02,0.26
b30c6e94a8c1eaa6,"If i saw ya i'd spit on ya==
pretty much says it all eh?

==",0.58,0.46,0.33,0.45,0.49,0.38,0.70,0.62,0.67,0.48,0.42,0.73,0.79,0.45,0.89,0.33,0.20,0.83
fac82875ad5934ff,"""
Are you a sock puppet trying to answer my question? I didn't think so. It's probably a no on both counts. By the way, nice mimicry.''''—Expert Sectioneer'' of Wikipedia86 = 19+9+14 + karma = 19+9+14 + talk """,0.69,0.43,0.35,0.77,0.59,0.29,0.30,0.47,0.61,0.31,0.64,0.71,0.89,0.29,0.77,0.59,0.62,0.44
baaf3af38c53e206,"HI MAN , DO YOU KNOW THAT U ARE stupid man",0.96,0.61,0.51,0.98,0.84,0.05,0.17,0.23,0.97,0.52,0.40,0.97,0.45,0.40,0.98,0.05,0.01,0.65
a85b835ad5c610e5,Hey that's fair enough MuZemike - To be called 'Nazi scum' and a 'racist' by some kid hater on Wikipedia is enough to get anyone 'wound up' - However I accept I shouldn't have got baited by this irrational. So I withdraw my unblock request and retire for 24hours with my integrity intact. Thanks,0.67,0.56,0.71,0.74,0.65,0.28,0.54,0.49,0.74,0.62,0.05,0.06,0.54,0.89,0.92,0.93,0.10,0.21
d02fc05f06b8148c,"Can you please explain 

how i 'attacked' you and that Liz creep. I believe i have done nothing wrong and if anything you and that Liz creep are blackmailing me. Please after this leave me alone and stop harassing a 14 year old",0.65,0.44,0.30,0.58,0.42,0.41,0.77,0.51,0.64,0.46,0.40,0.73,0.83,0.76,0.86,0.48,0.06,0.40
